id,createddate,eventenqueuedutctime,generateddate,accountid,eventid,et,com,metricname,eventcompared,originalvalue,actualvalue,originalsource,actualsource
20180125-0004-4144-5245-746f74614241,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,totalevents,et4,879,879,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f7461424e,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,totalevents,et4,880,880,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74614355,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,totalevents,et4,881,881,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74616461,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,da,totalevents,et4,882,882,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74614441,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,totalevents,et4,883,883,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74614841,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,totalevents,et4,884,884,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f7461484b,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,totalevents,et4,885,885,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74614d59,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,totalevents,et4,886,886,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74614e5a,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,totalevents,et4,887,887,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74614f41,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,totalevents,et4,888,888,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74615048,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,totalevents,et4,889,889,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74615349,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,totalevents,et4,890,890,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74615441,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,totalevents,et4,891,891,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f74615448,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,totalevents,et4,892,892,ADMIN,REDSHIFT
20180125-0004-4144-5245-746f7461554b,2018-01-25T00:00:00.000000Z,2018-01-25T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,totalevents,et4,893,893,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614153,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,totalevents,et4,894,894,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614241,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,totalevents,et4,895,895,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f7461424e,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,totalevents,et4,896,896,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614355,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,totalevents,et4,897,897,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614441,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,totalevents,et4,898,898,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614841,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,totalevents,et4,899,899,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f7461484b,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,totalevents,et4,900,900,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614d59,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,totalevents,et4,901,901,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614e5a,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,totalevents,et4,902,902,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74614f41,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,totalevents,et4,903,903,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74615048,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,totalevents,et4,904,904,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74615349,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,totalevents,et4,905,905,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74615441,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,totalevents,et4,906,906,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f74615448,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,totalevents,et4,907,907,ADMIN,REDSHIFT
20180126-0004-4144-5245-746f7461554b,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,totalevents,et4,908,908,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614153,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,totalevents,et4,909,909,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614241,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,totalevents,et4,910,910,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f7461424e,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,totalevents,et4,911,911,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614355,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,totalevents,et4,912,912,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614441,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,totalevents,et4,913,913,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614841,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,totalevents,et4,914,914,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f7461484b,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,totalevents,et4,915,915,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614d59,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,totalevents,et4,916,916,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614e5a,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,totalevents,et4,917,917,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74614f41,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,totalevents,et4,918,918,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74615048,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,totalevents,et4,919,919,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74615349,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,totalevents,et4,920,920,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74615441,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,totalevents,et4,921,921,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f74615448,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,totalevents,et4,922,922,ADMIN,REDSHIFT
20180127-0004-4144-5245-746f7461554b,2018-01-27T00:00:00.000000Z,2018-01-27T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,totalevents,et4,923,923,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614153,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,totalevents,et4,924,924,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614241,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,totalevents,et4,925,925,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f7461424e,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,totalevents,et4,926,926,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614355,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,totalevents,et4,927,927,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74616461,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,da,totalevents,et4,928,928,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614441,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,totalevents,et4,929,929,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614841,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,totalevents,et4,930,930,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f7461484b,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,totalevents,et4,931,931,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614d59,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,totalevents,et4,932,932,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614e5a,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,totalevents,et4,933,933,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74614f41,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,totalevents,et4,934,934,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74615048,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,totalevents,et4,935,935,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74615349,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,totalevents,et4,936,936,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74615441,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,totalevents,et4,937,937,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f74615448,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,totalevents,et4,938,938,ADMIN,REDSHIFT
20180128-0004-4144-5245-746f7461554b,2018-01-28T00:00:00.000000Z,2018-01-28T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,totalevents,et4,939,939,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614153,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,totalevents,et4,940,940,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614241,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,totalevents,et4,941,941,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f7461424e,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,totalevents,et4,942,942,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614355,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,totalevents,et4,943,943,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614441,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,totalevents,et4,944,944,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614841,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,totalevents,et4,945,945,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f7461484b,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,totalevents,et4,946,946,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614d59,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,totalevents,et4,947,947,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614e5a,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,totalevents,et4,948,948,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74614f41,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,totalevents,et4,949,949,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74615048,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,totalevents,et4,950,950,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74615349,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,totalevents,et4,951,951,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74615441,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,totalevents,et4,952,952,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f74615448,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,totalevents,et4,953,953,ADMIN,REDSHIFT
20180129-0004-4144-5245-746f7461554b,2018-01-29T00:00:00.000000Z,2018-01-29T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,totalevents,et4,954,954,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614153,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,totalevents,et4,955,955,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614241,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,totalevents,et4,956,956,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f7461424e,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,totalevents,et4,957,957,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614355,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,totalevents,et4,958,958,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614441,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,totalevents,et4,959,959,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614841,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,totalevents,et4,960,960,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f7461484b,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,totalevents,et4,961,961,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614d59,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,totalevents,et4,962,962,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614e5a,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,totalevents,et4,963,963,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74614f41,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,totalevents,et4,964,964,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74615048,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,totalevents,et4,965,965,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74615349,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,totalevents,et4,966,966,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74615441,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,totalevents,et4,967,967,ADMIN,REDSHIFT
20180130-0004-4144-5245-746f74615448,2018-01-30T00:00:00.000000Z,2018-01-30T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,totalevents,et4,968,968,ADMIN,REDSHIFT
